track_id,track_name,artist(s)_name,artist_count,released_year,in_spotify_charts,streams,in_apple_charts,in_deezer_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,total_playlists,bpm_category,danceability_%_category,valence_%_category,energy_%_category,acousticness_%_category,instrumentalness_%_category,liveness_%_category,speechiness_%_category
8217918,Something In The Way - Remastered 2021,Nirvana,1,1991,0,368646862,27,0,106,44,8,20,74,42,11,3,10756,medium,low,low,low,high,high,medium,low
1904497,Sweetest Pie,"Dua Lipa, Megan Thee Stallion",2,2022,0,299634472,2,11,124,81,68,63,17,0,10,22,3621,medium,high,medium,medium,medium,low,low,high
7860258,Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",2,2022,4,756907987,40,9,95,76,96,70,18,0,33,4,6788,low,medium,high,medium,medium,low,high,low
3170547,Una Noche en Medell�,Cris Mj,1,2022,32,682475162,16,1,96,87,82,53,10,0,5,8,5514,low,high,high,low,medium,low,low,medium
5145584,Envolver,Anitta,1,2021,2,546191065,113,1,92,81,40,73,15,0,9,8,4976,low,high,medium,medium,medium,low,low,medium
5701355,Starlight,Dave,1,2022,3,229473310,40,1,124,95,36,37,35,0,10,28,1916,medium,high,medium,low,medium,low,low,high
7700274,Hati-Hati di Jalan,Tulus,1,2022,2,202677468,4,0,72,64,76,44,70,9,12,4,212,low,medium,high,low,high,high,medium,low
4703367,"I'm Tired - From ""Euphoria"" An Original HBO Series",Labrinth,1,2022,0,121913181,1,0,71,28,26,20,19,0,30,3,1972,low,low,low,low,medium,low,high,low
8569518,DAN��A,"Mc Pedrinho, Pedro Sampaio",2,2022,2,208166039,0,1,135,78,55,57,4,0,10,8,1055,medium,high,medium,medium,low,low,low,medium
1840761,Yo Voy (feat. Daddy Yankee),Zion & Lennox,1,2004,2,527033089,82,0,95,81,56,70,4,0,5,24,2972,low,high,medium,medium,low,low,low,high
4265182,"Residente: Bzrp Music Sessions, Vol. 49","Residente, Bizarrap",2,2022,0,94616487,11,0,71,59,70,74,56,0,11,40,481,low,medium,high,medium,high,low,medium,high
3076130,Jordan,Ryan Castro,1,2021,2,394030335,2,1,180,80,71,68,6,0,10,37,2908,high,high,high,medium,low,low,low,high
3371670,Nail Tech,Jack Harlow,1,2022,0,193443895,0,0,150,65,11,58,0,0,12,9,3005,high,medium,low,medium,low,low,medium,medium
6348243,Chale,Eden Mu��,1,2022,11,299648208,41,1,189,55,86,44,40,0,7,4,724,high,low,high,low,medium,low,low,low
5697442,DARARI,Treasure,1,2022,0,182978249,21,0,85,72,55,64,49,0,7,4,345,low,medium,medium,medium,high,low,low,low
2153574,Ya No Somos Ni Seremos,Christian Nodal,1,2022,16,319757142,84,7,140,59,73,45,44,0,34,3,925,medium,medium,high,low,high,low,high,low
4722538,Thinking with My Dick,"Kevin Gates, Juicy J",2,2013,0,109091573,0,0,81,77,68,70,6,0,17,20,1564,low,medium,medium,medium,low,low,medium,high
2762640,Freaky Deaky,"Tyga, Doja Cat",2,2022,0,153240879,1,0,104,80,24,65,2,0,9,4,1774,medium,high,low,medium,low,low,low,low
4551026,this is what falling in love feels like,JVKE,1,2021,0,346127840,5,0,129,42,33,44,62,0,8,6,2064,medium,low,medium,low,high,low,low,medium
3775590,La Zona,Bad Bunny,1,2020,0,312622938,1,0,94,76,81,80,20,0,25,4,1216,low,medium,high,high,medium,low,high,low
3739389,Bohemian Rhapsody - Remastered 2011,Queen,1,1975,3,2197010679,162,8,71,41,23,40,27,0,30,5,46124,low,low,low,low,medium,low,high,medium
6824324,Hope,XXXTENTACION,1,2018,0,1200808494,10,0,146,59,23,46,66,0,15,6,3937,high,medium,low,low,high,low,medium,medium
5370460,Levitating,Dua Lipa,1,2020,0,797196073,82,1,103,69,90,88,5,0,29,8,10597,medium,medium,high,high,low,low,high,medium
7405938,Wake Me Up - Radio Edit,Avicii,1,2013,34,1970673297,160,1,124,53,66,78,0,0,16,5,57486,medium,low,medium,high,low,low,medium,medium
8835305,"jealousy, jealousy",Olivia Rodrigo,1,2021,0,665765558,0,0,164,70,71,58,24,0,7,13,3337,high,medium,high,medium,medium,low,low,high
3154799,Mon��y so,YEAT,1,2021,0,263779030,0,0,138,69,35,57,12,0,10,9,1487,medium,medium,medium,medium,medium,low,low,medium
5355322,Demasiadas Mujeres,C. Tangana,1,2020,0,339473453,2,0,126,67,37,46,13,0,10,39,2273,medium,medium,medium,low,medium,low,low,high
6523480,Something Just Like This,"The Chainsmokers, Coldplay",2,2017,21,2204080728,188,3,103,61,47,65,3,0,17,4,26403,medium,medium,medium,medium,low,low,medium,low
5831523,Closer,"The Chainsmokers, Halsey",2,2016,0,2591224264,159,0,95,75,64,52,41,0,11,3,30526,low,medium,medium,low,medium,low,medium,low
2166249,O.O,NMIXX,1,2022,0,135444283,66,0,200,39,28,77,4,0,6,29,309,high,low,low,high,low,low,low,high
3780370,Somebody That I Used To Know,"Gotye, Kimbra",2,2011,0,1457139296,136,1,129,86,75,52,54,0,10,4,49523,medium,high,high,low,high,low,low,low
2748330,Tom's Diner,"AnnenMayKantereit, Giant Rooks",2,2019,0,236872197,48,0,98,68,33,43,38,0,36,14,2670,low,medium,medium,low,medium,low,high,high
5663428,First Class,Jack Harlow,1,2022,0,694525298,32,15,107,91,32,56,3,0,11,10,9037,medium,high,low,medium,low,low,medium,medium
6009839,Plan A,Paulo Londra,1,2022,0,240661097,0,0,174,58,56,83,5,0,7,4,1156,high,medium,medium,high,low,low,low,low
7724259,Fuera del mercado,Danny Ocean,1,2022,21,421365166,24,1,92,45,27,67,32,0,13,14,2610,low,low,low,medium,medium,low,medium,high
6390690,X ��LTIMA,"Daddy Yankee, Bad Bunny",2,2022,1,349746291,3,0,90,81,59,83,9,0,11,5,2784,low,high,medium,high,medium,low,medium,medium
4518298,When You're Gone,Shawn Mendes,1,2022,0,255120451,11,0,147,60,58,69,2,0,58,4,2211,high,medium,medium,medium,low,low,high,low
5191929,In My Head,Lil Tjay,1,2022,0,190981339,0,0,143,68,41,55,16,0,10,12,1237,high,medium,medium,medium,medium,low,low,high
7792660,Wait a Minute!,Willow,1,2015,0,924193303,80,3,101,76,63,71,3,0,10,3,12314,medium,medium,medium,medium,low,low,low,low
8055412,LOVE DIVE,IVE,1,2022,8,305771063,124,0,118,70,54,71,0,0,33,4,794,medium,medium,medium,medium,low,low,high,low
7500786,Pantysito,"Feid, Alejo, Robi",3,2022,0,273005485,17,0,98,83,63,74,14,0,16,6,3074,low,high,medium,medium,medium,low,medium,medium
4557678,Chance,Paulo Londra,1,2022,0,89566512,0,0,138,72,22,46,24,0,9,6,243,medium,medium,low,low,medium,low,low,medium
1904373,Cool for the Summer,Demi Lovato,1,2015,0,677389855,5,0,114,59,30,62,1,0,8,4,9975,medium,medium,low,medium,low,low,low,low
6130665,psychofreak (feat. WILLOW),"Camila Cabello, Willow",2,2022,0,75476209,0,0,180,63,45,64,34,0,9,8,994,high,medium,medium,medium,medium,low,low,medium
7429862,Angel Baby,Troye Sivan,1,2021,9,408843328,25,0,145,56,41,57,1,0,13,3,2043,high,low,medium,medium,low,low,medium,low
2661792,Vampiro,"Matu��, Wiu, ",3,2022,4,187772591,3,0,115,78,63,64,1,0,7,4,605,medium,high,medium,medium,low,low,low,low
3841850,Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",3,2022,0,178512385,0,0,82,79,48,84,13,0,21,23,884,low,high,medium,high,medium,low,medium,high
7434389,Right On,Lil Baby,1,2022,0,101780047,9,0,166,70,22,61,2,0,10,34,1162,high,medium,low,medium,low,low,low,high
5128815,Me Arrepent�,"Ak4:20, Cris Mj, Pailita",3,2022,2,118381354,2,0,92,86,91,79,29,0,60,16,289,low,high,high,high,medium,low,high,high
6116514,That's Hilarious,Charlie Puth,1,2022,2,146363130,6,0,108,71,55,44,74,0,11,6,709,medium,medium,medium,low,high,low,medium,medium
2150360,Soy El Unico,Yahritza Y Su Esencia,1,2022,0,126443991,0,0,84,71,63,45,45,0,11,3,235,low,medium,medium,low,high,low,medium,low
2987518,RUMBAT�,Daddy Yankee,1,2022,0,157990698,4,0,95,69,90,91,6,0,35,4,1336,low,medium,high,high,low,low,high,low
6577689,sentaDONA (Remix) s2,"Lu��sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",4,2022,0,176290831,0,0,135,93,77,45,25,0,13,27,951,medium,high,high,low,medium,low,medium,high
6327262,Falling,Harry Styles,1,2019,0,1023187129,24,0,110,57,6,27,84,0,9,3,7934,medium,low,low,low,high,low,low,low
2102834,Sigue,"Ed Sheeran, J Balvin",2,1996,0,106933107,8,0,88,89,59,64,5,0,19,7,1476,low,high,medium,medium,low,low,medium,medium
1828295,Fim de Semana no Rio,teto,1,2022,2,139193812,2,0,119,87,28,50,12,0,10,10,373,medium,high,low,low,medium,low,low,medium
3555344,MANIAC,Stray Kids,1,2022,0,212234990,188,0,120,58,71,80,15,0,7,41,677,medium,medium,high,high,medium,low,low,high
4096612,There's Nothing Holdin' Me Back,Shawn Mendes,1,2016,0,1714490998,57,2,122,86,97,80,36,0,9,6,13981,medium,high,high,high,medium,low,low,medium
4830246,IDGAF (with blackbear),"Blackbear, BoyWithUke",2,2022,0,197643795,2,0,98,78,83,75,41,0,27,8,648,low,high,high,medium,medium,low,high,medium
2977289,Golden,Harry Styles,1,2019,1,807015863,24,0,140,45,25,84,21,0,13,6,8714,medium,low,low,high,medium,low,medium,medium
5906167,Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",3,2013,0,933815613,1,0,116,79,87,81,4,0,10,4,61316,medium,high,high,high,low,low,low,low
5897675,Ain't Shit,Doja Cat,1,2021,0,499710590,6,0,124,86,62,49,51,0,35,21,3514,medium,high,medium,low,high,low,high,high
5350195,"Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixar���s Turning Red), Topher Ngo, Grayson Vill",6,2022,0,120847157,39,0,105,91,73,72,13,0,9,15,982,medium,high,high,medium,medium,low,low,high
3108040,Still Life,BIGBANG,1,2022,0,53909146,14,0,118,68,24,58,44,0,6,3,204,medium,medium,low,medium,high,low,low,low
5324238,Photograph,Ed Sheeran,1,2014,3,2236667932,105,0,108,61,20,38,61,0,10,5,21459,medium,medium,low,low,high,low,low,medium
2188178,Love Yourself,Justin Bieber,1,2015,5,2123309722,87,0,100,61,53,38,84,0,28,44,25449,medium,medium,medium,low,high,low,high,high
1109166,N95,Kendrick Lamar,1,2022,0,301242089,16,0,140,81,39,66,38,0,12,14,5659,medium,high,medium,medium,medium,low,medium,high
7173596,About Damn Time,Lizzo,1,2022,0,723894473,49,21,109,84,72,74,10,0,34,7,9535,medium,high,high,medium,medium,low,high,medium
8555603,Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,2022,0,237351106,13,0,101,78,40,74,36,0,17,27,4697,medium,high,medium,medium,medium,low,medium,high
8956923,Despu��s de la P,Bad Bunny,1,2022,0,461558540,44,0,78,56,61,90,36,0,18,31,2280,low,low,medium,high,medium,low,medium,high
2786767,Un Ratito,Bad Bunny,1,2022,6,417230415,30,1,93,79,22,55,31,0,12,5,1132,low,high,low,medium,medium,low,medium,medium
3184472,United In Grief,Kendrick Lamar,1,2022,0,156898322,5,0,87,52,32,83,24,0,17,43,2591,low,low,low,high,medium,low,medium,high
6177084,Father Time (feat. Sampha),"Kendrick Lamar, Sampha",2,2022,0,127309180,0,0,153,55,50,78,19,0,11,35,3133,high,low,medium,high,medium,low,medium,high
4764570,Yo No Soy Celoso,Bad Bunny,1,2022,0,313113297,21,0,142,87,93,59,28,0,17,5,1197,high,high,high,medium,medium,low,medium,medium
1493023,Rich Spirit,Kendrick Lamar,1,2022,0,173702135,10,0,96,85,41,43,39,0,12,21,3539,low,high,medium,low,medium,low,medium,high
4528930,Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",2,2022,0,271666301,28,0,125,50,39,78,4,0,11,33,3027,medium,low,medium,high,low,low,medium,high
5617904,Me Fui de Vacaciones,Bad Bunny,1,2022,0,305650299,11,1,85,71,43,65,23,0,9,5,1474,low,medium,medium,medium,medium,low,low,medium
2861036,Silent Hill,"Kendrick Lamar, Kodak Black",2,2022,0,123216717,0,0,140,92,78,57,46,0,14,9,3073,medium,high,high,medium,high,low,medium,medium
3122686,La Corriente,"Tony Dize, Bad Bunny",2,2022,8,479655659,25,1,196,66,58,79,23,0,22,20,1822,high,medium,medium,high,medium,low,medium,high
1671724,Count Me Out,Kendrick Lamar,1,2022,0,126191104,7,0,134,78,51,43,69,0,14,9,2745,medium,high,medium,low,high,low,medium,medium
5848183,Andrea,"Buscabulla, Bad Bunny",2,2022,0,344055883,30,1,103,80,45,62,76,0,10,38,1216,medium,high,medium,medium,high,low,low,high
1532080,Dos Mil 16,Bad Bunny,1,2022,3,338422004,24,0,130,82,50,67,12,0,13,5,913,medium,high,medium,medium,medium,low,medium,medium
7513238,We Cry Together,"Kendrick Lamar, Taylour Paige",2,2022,0,68895644,1,0,108,65,52,69,31,0,8,36,1645,medium,medium,medium,medium,medium,low,low,high
7762851,Savior,"Kendrick Lamar, Sam Dew, Baby Keem",3,2022,0,86176890,0,0,123,61,66,71,53,0,32,46,2308,medium,medium,medium,medium,high,low,high,high
2166194,Un Coco,Bad Bunny,1,2022,28,403231558,28,0,152,84,74,69,21,0,18,6,1043,high,high,high,medium,medium,low,medium,medium
3647986,Otro Atardecer,"Bad Bunny, The Mar��",2,2022,7,319546754,30,0,108,78,55,60,59,0,7,4,1704,medium,high,medium,medium,high,low,low,low
3186172,Worldwide Steppers,Kendrick Lamar,1,2022,0,61739839,0,0,72,56,56,47,76,0,8,36,1486,low,low,medium,low,high,low,low,high
1633065,Aguacero,Bad Bunny,1,2022,0,283359161,15,0,121,86,67,65,42,0,35,7,843,medium,high,medium,medium,medium,low,high,medium
6774092,Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",3,2022,0,76831876,0,0,138,57,71,82,19,0,15,29,2322,medium,low,high,high,medium,low,medium,high
8457557,Un Verano Sin Ti,Bad Bunny,1,2022,1,283332261,12,0,188,50,41,50,69,0,12,6,1021,high,low,medium,low,high,low,medium,medium
3833877,ULTRA SOLO,"Polima WestCoast, Pailita",2,2022,0,307752576,4,1,110,80,26,85,23,0,11,21,1449,medium,high,low,high,medium,low,medium,high
2848319,Ens����ame,Bad Bunny,1,2022,3,279737940,25,0,105,81,77,79,19,0,47,8,1131,medium,high,high,high,medium,low,high,medium
6339593,El Apag�,Bad Bunny,1,2022,0,212351890,7,0,118,63,60,70,5,0,9,31,1232,medium,medium,medium,medium,low,low,low,high
6990936,Callaita,"Bad Bunny, Tainy",2,2019,15,1304313953,116,7,176,61,24,62,60,0,24,31,10056,high,medium,low,medium,high,low,high,high
6347306,Dua Lipa,Jack Harlow,1,2022,0,150500965,0,0,158,83,41,65,0,10,11,8,2030,high,high,medium,medium,low,high,medium,medium
4940529,Agosto,Bad Bunny,1,2022,0,246127838,20,0,115,85,72,58,9,0,49,12,911,medium,high,high,medium,medium,low,high,high
7498965,House Of Memories,Panic! At The Disco,1,2016,0,582863434,2,0,110,51,48,82,0,0,5,3,3108,medium,low,medium,high,low,low,low,low
5005107,Mr. Morale,"Kendrick Lamar, Tanna Leone",2,2022,0,58687425,0,0,174,73,26,54,30,0,34,32,1864,high,medium,low,medium,medium,low,high,high
6062396,That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,2022,0,212109195,81,0,130,91,91,96,3,0,3,9,841,medium,high,high,high,low,low,low,medium
4627428,In The Stars,Benson Boone,1,2022,8,382199619,40,1,78,36,30,54,34,0,14,5,2359,low,low,low,medium,medium,low,medium,medium
5264430,Rich - Interlude,Kendrick Lamar,1,2022,0,41210087,0,0,104,44,74,42,88,0,9,9,1103,medium,low,high,low,high,low,low,medium
2226206,SUPERMODEL,M��ne,1,2022,0,231657891,12,11,121,64,80,88,0,0,12,6,2531,medium,medium,high,high,low,low,medium,medium
7036044,Stefania (Kalush Orchestra),KALUSH,1,2022,0,53729194,4,0,105,83,32,82,14,0,12,4,569,medium,high,low,high,medium,low,medium,low
8779560,Thousand Miles,The Kid Laroi,1,2022,0,244741137,9,0,81,38,20,66,9,0,9,8,2148,low,low,low,medium,medium,low,low,medium
7556948,Crown,Kendrick Lamar,1,2022,0,42485571,0,0,170,37,14,24,80,0,11,4,1505,high,low,low,low,high,low,medium,low
1713130,Auntie Diaries,Kendrick Lamar,1,2022,0,37778188,0,0,78,43,60,38,76,1,48,38,1550,low,low,medium,low,high,high,high,high
1545230,PUFFIN ON ZOOTIEZ,Future,1,2022,0,254218729,42,0,125,88,28,66,6,0,13,31,2401,medium,high,low,medium,low,low,medium,high
5087776,Mirror,Kendrick Lamar,1,2022,0,53603447,0,0,92,66,29,65,23,0,8,7,1935,low,medium,low,medium,medium,low,low,medium
1593131,Beautiful Girl,Luciano,1,2022,4,160035717,11,0,140,84,61,42,31,0,9,9,744,medium,high,medium,low,medium,low,low,medium
4487193,"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",2,2022,0,164163229,0,0,96,61,32,90,25,0,10,9,954,low,medium,low,high,medium,low,low,medium
3635714,Savior - Interlude,Kendrick Lamar,1,2022,0,37091576,0,0,118,66,83,43,84,0,19,19,1197,medium,medium,high,low,high,low,medium,high
6829928,Pasoori,"Shae Gill, Ali Sethi",2,2022,6,284249832,22,0,92,71,67,60,7,0,6,4,362,low,medium,medium,medium,medium,low,low,low
2612867,Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",2,2022,0,33381454,0,0,140,49,50,37,87,0,11,35,1895,medium,low,medium,low,high,low,medium,high
2142936,TUS L��GR,"Sech, Mora",2,2022,2,184622518,16,0,174,68,45,71,18,0,11,25,1340,high,medium,medium,medium,medium,low,medium,high
6429519,Where Did You Go?,"MNEK, Jax Jones",2,2022,0,300983101,74,1,127,77,53,78,19,0,29,4,4785,medium,medium,medium,high,medium,low,high,low
2830739,I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,2022,0,121077868,3,0,96,71,37,52,62,0,11,36,1675,low,medium,medium,low,high,low,medium,high
2442031,Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,2022,0,106919680,1,0,150,82,82,66,13,0,11,6,1394,high,high,high,medium,medium,low,medium,medium
5975489,ZOOM,Jessi,1,2022,0,136996305,29,0,100,87,46,60,1,0,13,16,627,medium,high,medium,medium,low,low,medium,high
8033263,SloMo,Chanel,1,2021,0,65719930,0,0,105,73,59,81,13,0,9,6,1261,medium,medium,medium,high,medium,low,low,medium
8654169,FEARLESS,LE SSERAFIM,1,2022,0,229497852,75,0,104,86,43,62,5,0,13,14,656,medium,high,medium,medium,low,low,medium,high
6642483,10 Things I Hate About You,Leah Kate,1,2022,0,185550869,1,0,154,54,45,79,1,0,17,5,1339,high,low,medium,high,low,low,medium,medium
1230186,SPACE MAN,Sam Ryder,1,2022,0,54682594,51,0,80,47,33,83,18,0,10,5,1403,low,low,medium,high,medium,low,low,medium
8272175,With you,"HA SUNG WOON, Jimin",2,2022,2,240580042,35,1,150,53,14,43,64,0,13,3,358,high,low,low,low,high,low,medium,low
8262886,Iris,The Goo Goo Dolls,1,1998,9,1284942608,5,0,156,32,49,72,0,0,9,4,13820,high,low,medium,medium,low,low,low,low
6509365,The Heart Part 5,Kendrick Lamar,1,2022,0,71423324,0,0,98,76,79,81,18,0,6,34,2998,low,medium,high,high,medium,low,low,high
5400474,San Lucas,Kevin Kaarl,1,2019,1,244891912,0,0,92,58,27,36,86,0,9,3,417,low,medium,low,low,high,low,low,low
6107475,This Love (Taylor���s Ve,Taylor Swift,1,2022,0,132171975,2,0,144,47,7,50,32,0,7,4,1533,high,low,low,low,medium,low,low,low
4824782,Good Looking,Suki Waterhouse,1,2017,0,184706613,6,0,150,37,27,56,8,0,13,3,2300,high,low,low,medium,medium,low,medium,low
3933523,Flowers,Lauren Spencer Smith,1,2021,0,184826429,9,1,138,70,31,44,84,0,9,39,867,medium,medium,low,low,high,low,low,high
4070434,Yet To Come,BTS,1,2022,0,302006641,110,0,172,56,68,89,4,0,33,19,887,high,low,medium,high,low,low,high,high
5477581,Run BTS,BTS,1,2022,0,330881149,132,0,77,72,70,82,2,0,4,17,758,low,medium,high,high,low,low,low,high
1041777,Music For a Sushi Restaurant,Harry Styles,1,2022,1,334733572,11,0,107,72,36,72,26,6,11,4,4595,medium,medium,medium,medium,medium,high,medium,low
5154676,Matilda,Harry Styles,1,2022,3,366214458,10,0,114,51,39,29,90,0,10,4,3326,medium,low,medium,low,high,low,low,low
4618597,For Youth,BTS,1,2022,0,114546317,40,0,117,63,29,51,43,0,25,4,344,medium,medium,low,low,high,low,high,low
1436447,Daylight,Harry Styles,1,2022,0,290833204,11,0,146,69,63,45,48,0,18,4,2836,high,medium,medium,low,high,low,medium,low
7321459,Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1,2022,0,448500832,13,0,160,80,74,60,8,0,14,26,4748,high,high,high,medium,medium,low,medium,high
7688790,Cash In Cash Out,"Pharrell Williams, Tyler, The Creator, 21 Savage",4,2022,0,136676504,0,0,120,88,15,56,1,0,8,6,2376,medium,high,low,medium,low,low,low,medium
3169976,Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",3,2022,0,190625045,45,0,100,82,76,70,16,0,8,5,4175,medium,high,high,medium,medium,low,low,medium
4845139,Born Singer,BTS,1,2022,0,79095270,18,0,158,60,68,84,4,0,24,11,285,high,medium,medium,high,low,low,high,high
2307433,Little Freak,Harry Styles,1,2022,0,273194684,3,0,142,56,40,54,72,0,10,4,2361,high,low,medium,medium,high,low,low,low
7220913,La Llevo Al Cielo (Ft. ��engo F,"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",4,2022,3,333146475,1,0,170,80,77,85,11,0,17,14,3626,high,high,high,high,medium,low,medium,high
7503630,True Love,"Kanye West, XXXTENTACION",2,2022,0,194902696,1,1,84,71,39,86,2,0,51,25,2196,low,medium,medium,high,low,low,high,high
4505539,Satellite,Harry Styles,1,2022,5,311482393,28,0,139,58,30,46,14,0,9,3,3413,medium,medium,low,low,medium,low,low,low
8729578,Pass The Dutchie,Musical Youth,1,1982,0,195918494,76,0,151,73,88,67,20,0,32,5,6282,high,medium,high,medium,medium,low,high,medium
4012549,"Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap, Villano Antillano",2,2022,0,248511839,16,0,128,82,42,75,6,0,63,6,1444,medium,high,medium,medium,low,low,high,medium
6193307,Love Of My Life,Harry Styles,1,2022,0,233671263,2,0,118,56,20,54,67,0,6,5,1977,medium,low,low,medium,high,low,low,medium
8507943,Grapejuice,Harry Styles,1,2022,0,199587884,1,0,183,65,88,72,36,14,20,3,2008,high,medium,high,medium,medium,high,medium,low
2230668,So Good,Halsey,1,2022,0,91781263,14,0,83,63,29,62,4,0,18,4,1127,low,medium,low,medium,low,low,medium,low
3380441,Belly Dancer,"BYOR, Imanbek",2,2022,13,383835984,38,1,122,85,42,80,6,0,17,14,5525,medium,high,medium,high,low,low,medium,high
2079115,Keep Driving,Harry Styles,1,2022,1,236060709,1,0,165,72,90,48,32,0,18,23,2120,high,medium,high,low,medium,low,medium,high
7697062,Cinema,Harry Styles,1,2022,0,189236868,1,0,106,83,90,64,35,5,9,4,2217,medium,high,high,medium,medium,high,low,low
1771212,Die Young (feat. 347aidan),"Sleepy hallow, 347aidan",2,2022,0,160845341,0,0,77,81,68,58,83,0,11,34,930,low,high,medium,medium,high,low,medium,high
2061482,Only Love Can Hurt Like This,Paloma Faith,1,2014,0,588955257,22,0,91,57,30,89,10,0,33,8,5603,low,low,low,high,medium,low,high,medium
8238387,Hold My Hand,Lady Gaga,1,2022,0,238350348,8,2,148,51,21,63,5,0,41,3,2861,high,low,low,medium,low,low,high,low
7543802,Daydreaming,Harry Styles,1,2022,1,187703102,1,0,114,71,90,81,31,2,13,3,1938,medium,medium,high,high,medium,high,medium,low
5409588,Numb,"Marshmello, Khalid",2,2022,2,295307001,76,1,120,91,63,77,12,1,10,5,4072,medium,high,medium,high,medium,high,low,medium
3786238,Nos Comemos (feat. Ozuna),"Ozuna, Tiago pzk",2,2022,0,138334433,0,0,92,83,56,82,10,0,9,5,898,low,high,medium,high,medium,low,low,medium
4944285,Me and Your Mama,Childish Gambino,1,2016,0,445590495,60,1,118,56,25,45,1,3,7,3,8915,medium,low,low,low,low,high,low,low
4342968,Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",3,2022,0,286739476,73,0,123,60,46,71,3,0,16,4,5571,medium,medium,medium,medium,low,low,medium,low
2699923,SLOW DANCING IN THE DARK,Joji,1,2018,0,1122364376,79,0,89,52,28,48,54,1,19,3,10314,low,low,low,low,high,high,medium,low
5141433,Antes de Perderte,Duki,1,2022,8,157136970,1,0,110,81,61,93,49,0,12,11,604,medium,high,medium,high,high,low,medium,high
4671002,Boyfriends,Harry Styles,1,2022,0,137070925,2,0,118,42,32,20,94,0,11,4,1573,medium,low,low,low,high,low,medium,low
1539892,295,Sidhu Moose Wala,1,2021,4,183273246,106,0,90,68,54,76,21,0,11,20,250,low,medium,medium,medium,medium,low,medium,high
2645476,Tak Ingin Usai,Keisya Levronka,1,2022,4,184807630,5,0,130,49,14,40,82,0,11,3,236,medium,low,low,low,high,low,medium,low
4809507,En El Radio Un Cochinero,Victor Cibrian,1,2022,0,164856284,36,0,154,70,97,62,47,0,10,4,520,high,medium,high,medium,high,low,low,low
1024668,Master of Puppets (Remastered),Metallica,1,1986,0,704171068,198,1,105,54,59,83,0,44,20,4,6598,medium,low,medium,high,low,high,medium,low
8121763,BREAK MY SOUL,Beyonc�,1,2022,0,354614964,61,14,115,70,87,88,4,0,26,8,10205,medium,medium,high,high,low,low,high,medium
8090551,ULTRA SOLO REMIX,"De La Ghetto, Feid, Polima WestCoast, Paloma Mami, Pailita",5,2022,0,279717388,2,2,110,91,59,82,8,0,6,8,2416,medium,high,medium,high,medium,low,low,medium
7531207,Massive,Drake,1,2022,0,195628667,89,0,125,51,5,68,12,2,15,6,5390,medium,low,low,medium,medium,high,medium,medium
6549461,Betty (Get Money),Yung Gravy,1,2022,0,221752937,2,0,102,73,62,75,0,0,34,8,2473,medium,medium,medium,medium,low,low,high,medium
1392259,Ojos Marrones,Lasso,1,2022,11,263280370,18,1,120,81,72,65,4,0,14,4,836,medium,high,high,medium,low,low,medium,low
7629327,POP!,Nayeon,1,2022,0,213505179,21,0,97,80,36,86,4,0,3,5,604,low,high,medium,high,low,low,low,medium
6644972,Layla,"Sch��rze, DJ R",2,2022,3,130419412,124,1,140,44,41,92,0,0,44,7,874,medium,low,medium,high,low,low,high,medium
5678676,MORE,j-hope,1,2022,0,155795783,52,0,97,78,31,72,1,0,11,4,582,low,high,low,medium,low,low,medium,low
7080917,Sweet Child O' Mine,Guns N' Roses,1,1987,1,1553497987,151,3,125,45,67,90,9,11,10,5,48179,medium,low,medium,high,medium,high,low,medium
8555295,Last Last,Burna Boy,1,2022,12,293466523,275,3,88,80,55,56,13,0,8,9,4832,low,high,medium,medium,medium,low,low,medium
3814670,SNAP,Rosa Linn,1,2022,0,711366595,0,0,170,56,52,64,11,0,45,7,1884,high,low,medium,medium,medium,low,high,medium
6670857,Sticky,Drake,1,2022,0,191448892,105,0,137,88,8,49,9,0,9,14,2877,medium,high,low,low,medium,low,low,high
6621439,Hot Shit (feat. Ye & Lil Durk),"Kanye West, Lil Durk, Cardi B",3,2022,0,85924992,0,0,157,88,52,69,0,0,8,23,1614,high,high,medium,medium,low,low,low,high
